problem,direction,iteration,calls,f,gap
chained_cb3_1,gradient_combination,51,305,103.34580011466278,5.345800114662779
chained_cb3_1,gradient_combination,52,313,103.33727451207032,5.337274512070323
chained_cb3_1,gradient_combination,53,318,103.31030716979319,5.310307169793191
chained_cb3_1,gradient_combination,54,323,103.30872531988933,5.308725319889334
chained_cb3_1,gradient_combination,55,326,103.28939261225128,5.289392612251277
chained_cb3_1,gradient_combination,56,332,102.99781108568725,4.997811085687246
chained_cb3_1,gradient_combination,57,338,102.9268809236143,4.926880923614306
chained_cb3_1,gradient_combination,58,343,102.83227450990717,4.832274509907165
chained_cb3_1,gradient_combination,59,348,102.8052885609309,4.805288560930904
chained_cb3_1,gradient_combination,60,353,102.67463124319474,4.674631243194739
chained_cb3_1,gradient_combination,61,357,102.50056453416637,4.500564534166372
chained_cb3_1,gradient_combination,62,365,102.49534042633273,4.4953404263327315
chained_cb3_1,gradient_combination,63,367,102.0322583124148,4.032258312414797
chained_cb3_1,gradient_combination,64,374,101.35509451296113,3.3550945129611307
chained_cb3_1,gradient_combination,65,376,100.79870267473069,2.7987026747306913
chained_cb3_1,gradient_combination,66,381,100.59315226820634,2.593152268206339
chained_cb3_1,gradient_combination,67,385,100.54823301359461,2.5482330135946114
chained_cb3_1,gradient_combination,68,389,100.52613291749284,2.526132917492845
chained_cb3_1,gradient_combination,69,393,100.42496000983445,2.42496000983445
chained_cb3_1,gradient_combination,70,397,99.82258083056168,1.8225808305616766
chained_cb3_1,gradient_combination,71,402,99.599096871249,1.599096871249003
chained_cb3_1,gradient_combination,72,407,99.4665752129847,1.4665752129846936
chained_cb3_1,gradient_combination,73,411,99.38315344410748,1.383153444107478
chained_cb3_1,gradient_combination,74,416,99.20547728863568,1.2054772886356773
chained_cb3_1,gradient_combination,75,421,99.15068080368664,1.1506808036866403
chained_cb3_1,gradient_combination,76,427,99.09334413206147,1.0933441320614747
chained_cb3_1,gradient_combination,77,431,99.05220329972619,1.0522032997261874
chained_cb3_1,gradient_combination,78,436,98.9331295699349,0.9331295699349056
chained_cb3_1,gradient_combination,79,441,98.82256497094662,0.8225649709466154
chained_cb3_1,gradient_combination,80,446,98.69890040510558,0.6989004051055758
chained_cb3_1,gradient_combination,81,452,98.65734606580392,0.657346065803921
chained_cb3_1,gradient_combination,82,457,98.62034245431352,0.6203424543135156
chained_cb3_1,gradient_combination,83,461,98.51640996743072,0.5164099674307181
chained_cb3_1,gradient_combination,84,466,98.48678551319504,0.4867855131950449
chained_cb3_1,gradient_combination,85,471,98.4442216396996,0.44422163969960593
chained_cb3_1,gradient_combination,86,475,98.38426061730948,0.38426061730947936
chained_cb3_1,gradient_combination,87,480,98.35040957771793,0.3504095777179259
chained_cb3_1,gradient_combination,88,485,98.31735886664254,0.317358866642536
chained_cb3_1,gradient_combination,89,491,98.31192402548012,0.3119240254801241
chained_cb3_1,gradient_combination,90,495,98.29187178755711,0.2918717875571133
chained_cb3_1,gradient_combination,91,501,98.27991127165679,0.2799112716567862
chained_cb3_1,gradient_combination,92,505,98.2787133249757,0.2787133249756977
chained_cb3_1,gradient_combination,93,509,98.23932581432038,0.23932581432038091
chained_cb3_1,gradient_combination,94,515,98.23852601718843,0.23852601718843403
chained_cb3_1,gradient_combination,95,519,98.21052235711552,0.21052235711552214
chained_cb3_1,gradient_combination,96,523,98.19297025671162,0.19297025671161805
chained_cb3_1,gradient_combination,97,528,98.1650370961326,0.16503709613259332
chained_cb3_1,gradient_combination,98,535,98.16324252641687,0.16324252641686599
chained_cb3_1,gradient_combination,99,539,98.14990243331806,0.1499024333180614
chained_cb3_1,gradient_combination,100,544,98.14377523689147,0.14377523689147154
chained_cb3_1,gradient_combination,101,550,98.140179632423,0.14017963242299913
chained_cb3_1,gradient_combination,102,555,98.13421951742771,0.13421951742770943
chained_cb3_1,gradient_combination,103,561,98.12645448603732,0.1264544860373178
chained_cb3_1,gradient_combination,104,565,98.11687579531008,0.11687579531007941
chained_cb3_1,gradient_combination,105,572,98.11506584101022,0.11506584101022099
chained_cb3_1,gradient_combination,106,577,98.11035326143485,0.11035326143485236
chained_cb3_1,gradient_combination,107,581,98.10595073367418,0.1059507336741774
chained_cb3_1,gradient_combination,108,588,98.10404029668376,0.10404029668376324
chained_cb3_1,gradient_combination,109,593,98.10317930639883,0.10317930639882888
chained_cb3_1,gradient_combination,110,598,98.09879541877946,0.09879541877945996
chained_cb3_1,gradient_combination,111,604,98.09601816389929,0.09601816389928786
chained_cb3_1,gradient_combination,112,607,98.09176467651479,0.09176467651478504
chained_cb3_1,gradient_combination,113,612,98.09000106372902,0.09000106372901939
chained_cb3_1,gradient_combination,114,616,98.08312111276368,0.08312111276367773
chained_cb3_1,gradient_combination,115,621,98.08082898479368,0.08082898479368339
chained_cb3_1,gradient_combination,116,626,98.07892318444244,0.07892318444244495
chained_cb3_1,gradient_combination,117,631,98.07450312568656,0.07450312568656159
chained_cb3_1,gradient_combination,118,637,98.072193041524,0.07219304152400241
chained_cb3_1,gradient_combination,119,641,98.0706790661983,0.070679066198295
chained_cb3_1,gradient_combination,120,646,98.0646449074735,0.06464490747349316
chained_cb3_1,gradient_combination,121,651,98.05703957891606,0.05703957891606137
chained_cb3_1,gradient_combination,122,657,98.05245695322961,0.052456953229608416
chained_cb3_1,gradient_combination,123,662,98.05076237458593,0.05076237458592914
chained_cb3_1,gradient_combination,124,669,98.04800323354326,0.04800323354325542
chained_cb3_1,gradient_combination,125,672,98.04519180713116,0.045191807131161
chained_cb3_1,gradient_combination,126,678,98.041703776222,0.041703776221993394
chained_cb3_1,gradient_combination,127,683,98.04001723514583,0.040017235145825225
chained_cb3_1,gradient_combination,128,688,98.03883045464364,0.03883045464364443
chained_cb3_1,gradient_combination,129,693,98.03715585672012,0.03715585672011912
chained_cb3_1,gradient_combination,130,699,98.03513184212555,0.035131842125551316
chained_cb3_1,gradient_combination,131,704,98.03331121943364,0.033311219433642236
chained_cb3_1,gradient_combination,132,709,98.02867027721074,0.028670277210736117
chained_cb3_1,gradient_combination,133,715,98.02649639254304,0.026496392543037928
chained_cb3_1,gradient_combination,134,720,98.02598782921716,0.02598782921715781
chained_cb3_1,gradient_combination,135,725,98.02570726272467,0.025707262724665725
chained_cb3_1,gradient_combination,136,729,98.02197699413342,0.02197699413342491
chained_cb3_1,gradient_combination,137,734,98.02168014231722,0.021680142317222817
chained_cb3_1,gradient_combination,138,739,98.0189408679484,0.018940867948401774
chained_cb3_1,gradient_combination,139,745,98.01797310031245,0.017973100312445922
chained_cb3_1,gradient_combination,140,750,98.01616562641857,0.016165626418569445
chained_cb3_1,gradient_combination,141,756,98.01402690570546,0.014026905705463832
chained_cb3_1,gradient_combination,142,761,98.01276259786012,0.012762597860117353
chained_cb3_1,gradient_combination,143,767,98.01196985243602,0.011969852436024553
chained_cb3_1,gradient_combination,144,772,98.01075629692929,0.010756296929287146
chained_cb3_1,gradient_combination,145,778,98.01001636128734,0.010016361287341624
chained_cb3_1,gradient_combination,146,782,98.00869560810729,0.008695608107288422
chained_cb3_1,gradient_combination,147,787,98.00845545296463,0.008455452964625465
chained_cb3_1,gradient_combination,148,793,98.00769827001784,0.007698270017840514
chained_cb3_1,gradient_combination,149,799,98.00678913838361,0.0067891383836098385
chained_cb3_1,gradient_combination,150,805,98.00643416862005,0.006434168620046421
chained_cb3_1,gradient_combination,151,810,98.00603696890173,0.006036968901725004
chained_cb3_1,gradient_combination,152,815,98.00579842996945,0.005798429969445351
chained_cb3_1,gradient_combination,153,820,98.00554657760404,0.005546577604036429
chained_cb3_1,gradient_combination,154,826,98.00540996125837,0.00540996125836557
chained_cb3_1,gradient_combination,155,830,98.00535144023078,0.0053514402307826
chained_cb3_1,gradient_combination,156,835,98.00521678072485,0.005216780724850878
chained_cb3_1,gradient_combination,157,842,98.0051171091605,0.005117109160494238
chained_cb3_1,gradient_combination,158,848,98.00441526605339,0.0044152660533853805
chained_cb3_1,gradient_combination,159,853,98.00374640587344,0.003746405873442882
chained_cb3_1,gradient_combination,160,860,98.00359008493356,0.0035900849335632756
chained_cb3_1,gradient_combination,161,865,98.00332527731324,0.003325277313237507
chained_cb3_1,gradient_combination,162,870,98.00321469565398,0.0032146956539804705
chained_cb3_1,gradient_combination,163,874,98.00282447539124,0.002824475391236092
chained_cb3_1,gradient_combination,164,881,98.00245678041881,0.002456780418810922
chained_cb3_1,gradient_combination,165,888,98.00237674777816,0.002376747778157551
chained_cb3_1,gradient_combination,166,890,98.00228261645998,0.002282616459979181
chained_cb3_1,gradient_combination,167,896,98.00187771834354,0.0018777183435361167
chained_cb3_1,gradient_combination,168,903,98.00184959736636,0.0018495973663590348
chained_cb3_1,gradient_combination,169,908,98.00182285989197,0.001822859891973394
chained_cb3_1,gradient_combination,170,914,98.00166168775712,0.0016616877571209443
chained_cb3_1,gradient_combination,171,920,98.00161133005403,0.0016113300540325781
chained_cb3_1,gradient_combination,172,924,98.00149534030405,0.0014953403040465219
chained_cb3_1,gradient_combination,173,929,98.00146935830199,0.001469358301989132
chained_cb3_1,gradient_combination,174,935,98.0013977210272,0.001397721027203147
chained_cb3_1,gradient_combination,175,940,98.00124182105074,0.0012418210507405547
chained_cb3_1,gradient_combination,176,946,98.0011317113798,0.0011317113797986167
chained_cb3_1,gradient_combination,177,952,98.00104209613838,0.0010420961383772465
chained_cb3_1,gradient_combination,178,957,98.00094544468351,0.0009454446835093222
chained_cb3_1,gradient_combination,179,962,98.00092246892157,0.0009224689215727722
chained_cb3_1,gradient_combination,180,967,98.00088909217564,0.0008890921756403714
chained_cb3_1,gradient_combination,181,975,98.00087402438278,0.000874024382781613
chained_cb3_1,gradient_combination,182,979,98.00080587235229,0.0008058723522879063
chained_cb3_1,gradient_combination,183,985,98.00077874787044,0.0007787478704415207
chained_cb3_1,gradient_combination,184,989,98.00071366975162,0.0007136697516187951
chained_cb3_1,gradient_combination,185,996,98.00068167218862,0.0006816721886195864
chained_cb3_1,gradient_combination,186,999,98.00060791376251,0.0006079137625079056
chained_cb3_1,gradient_combination,187,1005,98.00059814400007,0.0005981440000653038
chained_cb3_1,gradient_combination,188,1011,98.00055955359247,0.0005595535924669548
chained_cb3_1,gradient_combination,189,1017,98.00053880697826,0.0005388069782554794
chained_cb3_1,gradient_combination,190,1022,98.00050398867917,0.0005039886791706749
chained_cb3_1,gradient_combination,190,1023,98.00050398867917,0.0005039886791706749
chained_cb3_2,gradient,1,6,490.0625,392.0625
chained_cb3_2,gradient,2,7,316.85182437351085,218.85182437351085
chained_cb3_2,gradient,3,9,182.66981886391903,84.66981886391903
chained_cb3_2,gradient,4,10,181.1476261805893,83.1476261805893
chained_cb3_2,gradient,5,11,129.687236173976,31.687236173976004
chained_cb3_2,gradient,6,15,101.67722384810695,3.677223848106948
chained_cb3_2,gradient,7,18,100.14940287156111,2.149402871561108
chained_cb3_2,gradient,8,19,99.21539710782876,1.215397107828764
chained_cb3_2,gradient,9,21,98.64327151270174,0.6432715127017445
chained_cb3_2,gradient,10,24,98.49852199929097,0.49852199929097196
chained_cb3_2,gradient,11,26,98.31767108828905,0.3176710882890461
chained_cb3_2,gradient,12,28,98.1711406031468,0.1711406031467959
chained_cb3_2,gradient,13,30,98.11093813659046,0.11093813659046248
chained_cb3_2,gradient,14,31,98.04866553262656,0.048665532626557706
chained_cb3_2,gradient,15,35,98.03413142228754,0.034131422287543955
chained_cb3_2,gradient,16,38,98.02848260068362,0.028482600683616965
chained_cb3_2,gradient,17,39,98.01348518772743,0.013485187727425796
chained_cb3_2,gradient,18,43,98.00676038970954,0.006760389709540959
chained_cb3_2,gradient,19,47,98.00563902245136,0.005639022451362052
chained_cb3_2,gradient,20,48,98.00380269821679,0.003802698216787803
chained_cb3_2,gradient,21,50,98.00263122817503,0.002631228175033584
chained_cb3_2,gradient,22,52,98.00205821161664,0.0020582116166423248
chained_cb3_2,gradient,23,54,98.00193060894398,0.0019306089439794505
chained_cb3_2,gradient,24,55,98.00176447911308,0.0017644791130777548
chained_cb3_2,gradient,25,57,98.00050766859526,0.0005076685952616344
chained_cb3_2,gradient,26,61,98.00044345060543,0.0004434506054309395
chained_cb3_2,gradient,27,62,98.00024126547862,0.00024126547862124426
chained_cb3_2,gradient,28,68,98.00014149008868,0.00014149008868002966
chained_cb3_2,gradient,29,69,98.00009285250945,9.285250945367807e-05
chained_cb3_2,gradient,30,75,98.00007417316428,7.417316427904552e-05
chained_cb3_2,gradient,31,77,98.0000351365245,3.513652450237714e-05
chained_cb3_2,gradient,32,79,98.00003178113073,3.178113072976885e-05
chained_cb3_2,gradient,33,84,98.00003163385418,3.163385417792597e-05
chained_cb3_2,gradient,34,85,98.00002041388372,2.0413883717651515e-05
chained_cb3_2,gradient,35,88,98.0000172777289,1.727772890092183e-05
chained_cb3_2,gradient,36,90,98.00001503208875,1.5032088754196593e-05
chained_cb3_2,gradient,37,91,98.00001445454606,1.4454546061415385e-05
chained_cb3_2,gradient,38,92,98.00001189206495,1.1892064947005565e-05
chained_cb3_2,gradient,39,94,98.00000930181336,9.301813364004374e-06
chained_cb3_2,gradient,40,98,98.00000901201625,9.012016249698718e-06
chained_cb3_2,gradient,41,100,98.00000641960705,6.419607046836973e-06
chained_cb3_2,gradient,42,102,98.00000594807372,5.948073720674074e-06
chained_cb3_2,gradient,43,104,98.00000268909214,2.6890921418498692e-06
chained_cb3_2,gradient,44,109,98.00000157101276,1.571012759882251e-06
chained_cb3_2,gradient,45,113,98.0000009314274,9.314273938798578e-07
chained_cb3_2,gradient,46,118,98.00000081347463,8.134746281029948e-07
chained_cb3_2,gradient,47,125,98.00000075455094,7.545509390638472e-07
chained_cb3_2,gradient,48,129,98.00000074071065,7.407106465961988e-07
chained_cb3_2,gradient,49,133,98.00000070101345,7.010134481788555e-07
chained_cb3_2,gradient,50,137,98.0000006473655,6.473654963201625e-07
chained_cb3_2,gradient,51,141,98.00000062516771,6.251677149293755e-07
chained_cb3_2,gradient,52,145,98.0000005642785,5.642784941528589e-07
chained_cb3_2,gradient,53,150,98.0000004909745,4.909745001668853e-07
chained_cb3_2,gradient,54,155,98.00000043087553,4.3087553081022634e-07
chained_cb3_2,gradient,55,161,98.00000042233896,4.2233895669596677e-07
chained_cb3_2,gradient,56,165,98.00000041793096,4.1793096272613184e-07
chained_cb3_2,gradient,57,174,98.00000041534406,4.153440613663406e-07
chained_cb3_2,gradient,58,178,98.00000040055494,4.005549385510676e-07
chained_cb3_2,gradient,59,183,98.00000039688774,3.9688774222668144e-07
chained_cb3_2,gradient,60,187,98.00000038579057,3.857905710447085e-07
chained_cb3_2,gradient,61,192,98.00000038134205,3.813420477172258e-07
chained_cb3_2,gradient,62,196,98.00000037307032,3.7307032130229345e-07
chained_cb3_2,gradient,63,201,98.0000003680471,3.680470967992733e-07
chained_cb3_2,gradient,64,205,98.0000003620091,3.6200910358274996e-07
chained_cb3_2,gradient,65,210,98.0000003565568,3.56556796532459e-07
chained_cb3_2,gradient,66,214,98.0000003522987,3.5229869865816e-07
chained_cb3_2,gradient,67,219,98.00000034656051,3.465605118435633e-07
chained_cb3_2,gradient,67,219,98.00000034656051,3.465605118435633e-07
chained_cb3_2,cutting_plane,1,7,490.0625,392.0625
chained_cb3_2,cutting_plane,2,9,316.85182437351295,218.85182437351295
chained_cb3_2,cutting_plane,3,12,182.6698188639169,84.6698188639169
chained_cb3_2,cutting_plane,4,14,181.14762618058887,83.14762618058887
chained_cb3_2,cutting_plane,5,16,129.68723617397578,31.687236173975776
chained_cb3_2,cutting_plane,6,21,101.67722384810708,3.677223848107076
chained_cb3_2,cutting_plane,7,25,100.14940287156092,2.1494028715609232
chained_cb3_2,cutting_plane,8,27,99.21539710782808,1.2153971078280819
chained_cb3_2,cutting_plane,9,30,98.64327151270122,0.6432715127012187
chained_cb3_2,cutting_plane,10,34,98.49852199929097,0.49852199929097196
chained_cb3_2,cutting_plane,11,37,98.3176710882885,0.3176710882885061
chained_cb3_2,cutting_plane,12,40,98.17114060314819,0.17114060314818857
chained_cb3_2,cutting_plane,13,43,98.11093813659029,0.11093813659029195
chained_cb3_2,cutting_plane,14,45,98.04866553262087,0.048665532620873364
chained_cb3_2,cutting_plane,15,50,98.0341314222902,0.034131422290201385
chained_cb3_2,cutting_plane,16,54,98.02848260067856,0.0284826006785579
chained_cb3_2,cutting_plane,17,56,98.01348518772049,0.013485187720490899
chained_cb3_2,cutting_plane,18,61,98.00676038971281,0.006760389712809456
chained_cb3_2,cutting_plane,19,66,98.00563902245318,0.005639022453181042
chained_cb3_2,cutting_plane,20,68,98.00380269821109,0.0038026982110892504
chained_cb3_2,cutting_plane,21,71,98.0026312281694,0.0026312281694060857
chained_cb3_2,cutting_plane,22,74,98.0020583086939,0.0020583086939041095
chained_cb3_2,cutting_plane,23,77,98.00193075363114,0.001930753631143034
chained_cb3_2,cutting_plane,24,79,98.00176405710616,0.0017640571061576793
chained_cb3_2,cutting_plane,25,82,98.00050772463061,0.0005077246306086636
chained_cb3_2,cutting_plane,26,87,98.0004434268817,0.00044342688170218025
chained_cb3_2,cutting_plane,27,89,98.00024130666799,0.0002413066679878284
chained_cb3_2,cutting_plane,28,96,98.00014178163465,0.00014178163465317084
chained_cb3_2,cutting_plane,29,98,98.00009236390801,9.236390800992922e-05
chained_cb3_2,cutting_plane,30,105,98.00007241821731,7.241821731440723e-05
chained_cb3_2,cutting_plane,31,113,98.00006029615949,6.0296159489325873e-05
chained_cb3_2,cutting_plane,32,115,98.00002809617911,2.809617910770612e-05
chained_cb3_2,cutting_plane,33,129,98.00002758774187,2.75877418687287e-05
chained_cb3_2,cutting_plane,34,139,98.00002440572798,2.4405727984344594e-05
chained_cb3_2,cutting_plane,35,143,98.00002036837027,2.0368370272194625e-05
chained_cb3_2,cutting_plane,36,152,98.00001634164128,1.6341641284611796e-05
chained_cb3_2,cutting_plane,37,156,98.00001599408306,1.5994083057080388e-05
chained_cb3_2,cutting_plane,38,158,98.0000094616808,9.461680804179196e-06
chained_cb3_2,cutting_plane,39,162,98.00000808750148,8.08750148451054e-06
chained_cb3_2,cutting_plane,40,167,98.00000415991028,4.159910275802758e-06
chained_cb3_2,cutting_plane,41,177,98.00000374435147,3.7443514742108164e-06
chained_cb3_2,cutting_plane,42,179,98.00000348984916,3.489849163429426e-06
chained_cb3_2,cutting_plane,43,183,98.00000261405285,2.6140528461837675e-06
chained_cb3_2,cutting_plane,44,195,98.00000260612401,2.6061240134822583e-06
chained_cb3_2,cutting_plane,45,205,98.00000247427829,2.4742782898101723e-06
chained_cb3_2,cutting_plane,46,207,98.0000021943541,2.1943540957636287e-06
chained_cb3_2,cutting_plane,47,219,98.00000216574898,2.1657489810422703e-06
chained_cb3_2,cutting_plane,48,230,98.00000083850098,8.385009806488597e-07
chained_cb3_2,cutting_plane,49,255,98.00000083423652,8.342365163116483e-07
chained_cb3_2,cutting_plane,50,277,98.0000008245363,8.245363005698891e-07
chained_cb3_2,cutting_plane,51,287,98.00000076837588,7.683758838084032e-07
chained_cb3_2,cutting_plane,52,301,98.00000063956405,6.395640497203203e-07
chained_cb3_2,cutting_plane,53,313,98.00000063017555,6.301755490767391e-07
chained_cb3_2,cutting_plane,54,329,98.00000060040766,6.004076595900187e-07
chained_cb3_2,cutting_plane,55,335,98.00000056838206,5.683820631929848e-07
chained_cb3_2,cutting_plane,56,356,98.00000055152408,5.515240815157085e-07
chained_cb3_2,cutting_plane,57,366,98.0000004465321,4.4653209840817e-07
chained_cb3_2,cutting_plane,58,387,98.00000044588359,4.4588358605324174e-07
chained_cb3_2,cutting_plane,59,401,98.00000031752965,3.1752965412579215e-07
chained_cb3_2,cutting_plane,60,428,98.00000031420896,3.1420896107192675e-07
chained_cb3_2,cutting_plane,61,442,98.00000022821342,2.2821342327006278e-07
chained_cb3_2,cutting_plane,62,461,98.00000022660981,2.2660981358058052e-07
chained_cb3_2,cutting_plane,63,470,98.00000021722813,2.172281341472626e-07
chained_cb3_2,cutting_plane,64,485,98.00000019221747,1.9221747038500325e-07
chained_cb3_2,cutting_plane,65,493,98.00000018105126,1.8105126287082385e-07
chained_cb3_2,cutting_plane,66,502,98.00000018109586,1.8109585653292015e-07
chained_cb3_2,cutting_plane,67,518,98.00000018053706,1.8053705730380898e-07
chained_cb3_2,cutting_plane,67,519,98.00000018053706,1.8053705730380898e-07
chained_cb3_2,gradient_combination,1,7,490.0625,392.0625
chained_cb3_2,gradient_combination,2,9,316.85182437351295,218.85182437351295
chained_cb3_2,gradient_combination,3,12,182.6698188639169,84.6698188639169
chained_cb3_2,gradient_combination,4,14,181.14762618058887,83.14762618058887
chained_cb3_2,gradient_combination,5,16,129.68723617397578,31.687236173975776
chained_cb3_2,gradient_combination,6,21,101.67722384810708,3.677223848107076
chained_cb3_2,gradient_combination,7,25,100.14940287156092,2.1494028715609232
chained_cb3_2,gradient_combination,8,27,99.21539710782808,1.2153971078280819
chained_cb3_2,gradient_combination,9,30,98.64327151270122,0.6432715127012187
chained_cb3_2,gradient_combination,10,34,98.49852199929097,0.49852199929097196
chained_cb3_2,gradient_combination,11,37,98.3176710882885,0.3176710882885061
chained_cb3_2,gradient_combination,12,40,98.17114060314819,0.17114060314818857
chained_cb3_2,gradient_combination,13,43,98.11093813659029,0.11093813659029195
chained_cb3_2,gradient_combination,14,45,98.04866553262087,0.048665532620873364
chained_cb3_2,gradient_combination,15,50,98.0341314222902,0.034131422290201385
chained_cb3_2,gradient_combination,16,54,98.02848260067856,0.0284826006785579
chained_cb3_2,gradient_combination,17,56,98.01348518772049,0.013485187720490899
chained_cb3_2,gradient_combination,18,61,98.00676038971281,0.006760389712809456
chained_cb3_2,gradient_combination,19,66,98.00563902245318,0.005639022453181042
chained_cb3_2,gradient_combination,20,68,98.00380269821109,0.0038026982110892504
chained_cb3_2,gradient_combination,21,71,98.0026312281694,0.0026312281694060857
chained_cb3_2,gradient_combination,22,74,98.0020583086939,0.0020583086939041095
chained_cb3_2,gradient_combination,23,77,98.00193075363114,0.001930753631143034
chained_cb3_2,gradient_combination,24,79,98.00176405710616,0.0017640571061576793
chained_cb3_2,gradient_combination,25,82,98.00050772463061,0.0005077246306086636
chained_cb3_2,gradient_combination,26,87,98.0004434268817,0.00044342688170218025
chained_cb3_2,gradient_combination,27,89,98.00024130666799,0.0002413066679878284
chained_cb3_2,gradient_combination,28,96,98.00014178163465,0.00014178163465317084
chained_cb3_2,gradient_combination,29,98,98.00009236390801,9.236390800992922e-05
chained_cb3_2,gradient_combination,30,105,98.00007241821731,7.241821731440723e-05
chained_cb3_2,gradient_combination,31,113,98.00006029615949,6.0296159489325873e-05
chained_cb3_2,gradient_combination,32,115,98.00002809617911,2.809617910770612e-05
chained_cb3_2,gradient_combination,33,145,98.00002809625515,2.8096255149989702e-05
chained_cb3_2,gradient_combination,34,162,98.00002779651379,2.7796513791145117e-05
chained_cb3_2,gradient_combination,35,164,98.00002648400508,2.6484005076099493e-05
chained_cb3_2,gradient_combination,36,171,98.0000253673413,2.5367341294213475e-05
chained_cb3_2,gradient_combination,37,175,98.00001406752907,1.4067529065187045e-05
chained_cb3_2,gradient_combination,38,177,98.00001135085597,1.1350855970704288e-05
chained_cb3_2,gradient_combination,39,181,98.00000904075716,9.040757163347735e-06
chained_cb3_2,gradient_combination,40,186,98.00000767003408,7.670034079865218e-06
chained_cb3_2,gradient_combination,41,193,98.00000452675849,4.526758488054838e-06
chained_cb3_2,gradient_combination,42,197,98.00000412357659,4.123576587744537e-06
chained_cb3_2,gradient_combination,43,200,98.00000340248434,3.4024843387214787e-06
chained_cb3_2,gradient_combination,44,211,98.00000242332597,2.4233259665606965e-06
chained_cb3_2,gradient_combination,45,222,98.00000214008828,2.140088284363628e-06
chained_cb3_2,gradient_combination,46,226,98.00000078252715,7.825271524097843e-07
chained_cb3_2,gradient_combination,47,235,98.0000006319242,6.319241947494447e-07
chained_cb3_2,gradient_combination,48,250,98.00000057647124,5.764712369682456e-07
chained_cb3_2,gradient_combination,49,268,98.0000003968614,3.9686139530203945e-07
chained_cb3_2,gradient_combination,50,288,98.00000038242658,3.8242657751652587e-07
chained_cb3_2,gradient_combination,51,304,98.00000038072572,3.807257229482275e-07
chained_cb3_2,gradient_combination,52,318,98.00000033105633,3.3105632724073075e-07
chained_cb3_2,gradient_combination,53,357,98.00000030977849,3.0977848552993237e-07
chained_cb3_2,gradient_combination,54,374,98.00000025566248,2.556624849603395e-07
chained_cb3_2,gradient_combination,55,390,98.00000018348709,1.8348708863413776e-07
chained_cb3_2,gradient_combination,56,409,98.00000017385925,1.7385924877544312e-07
chained_cb3_2,gradient_combination,57,426,98.00000017012675,1.701267535736406e-07
chained_cb3_2,gradient_combination,58,442,98.00000014929032,1.492903152211511e-07
chained_cb3_2,gradient_combination,59,471,98.00000014905976,1.4905975831425167e-07
chained_cb3_2,gradient_combination,60,520,98.00000014876677,1.4876677312258835e-07
chained_cb3_2,gradient_combination,61,546,98.00000012698442,1.2698441764769086e-07
chained_cb3_2,gradient_combination,62,568,98.00000012616185,1.2616185074421082e-07
chained_cb3_2,gradient_combination,63,582,98.00000011723742,1.1723741977220925e-07
chained_cb3_2,gradient_combination,64,598,98.00000009669071,9.66907123256533e-08
chained_cb3_2,gradient_combination,65,629,98.00000009605236,9.605236073184642e-08
chained_cb3_2,gradient_combination,65,654,98.00000009605236,9.605236073184642e-08
active_faces,gradient,1,4,3.2098152941039233,3.2098152941039233
active_faces,gradient,2,6,0.719029642291302,0.719029642291302
active_faces,gradient,3,11,0.32246716036928624,0.32246716036928624
active_faces,gradient,4,12,0.1440302094817694,0.1440302094817694
active_faces,gradient,5,13,0.12806603217921958,0.12806603217921958
active_faces,gradient,6,14,0.010256248533922437,0.010256248533922437
active_faces,gradient,7,17,0.00909726923694474,0.00909726923694474
active_faces,gradient,8,18,0.0005905849511022273,0.0005905849511022273
active_faces,gradient,9,22,1.9922753886717257e-05,1.9922753886717257e-05
active_faces,gradient,10,26,1.8255417256317385e-05,1.8255417256317385e-05
active_faces,gradient,11,27,8.336997958378186e-07,8.336997958378186e-07
active_faces,gradient,12,31,3.593904365560075e-07,3.593904365560075e-07
active_faces,gradient,13,32,2.3715493443559554e-07,2.3715493443559554e-07
active_faces,gradient,14,34,1.2844978109709027e-08,1.2844978109709027e-08
active_faces,gradient,15,40,2.7800217644806484e-09,2.7800217644806484e-09
active_faces,gradient,16,46,2.102790828138612e-09,2.102790828138612e-09
active_faces,gradient,17,51,9.489669046063671e-10,9.489669046063671e-10
active_faces,gradient,18,56,9.5838159584621e-10,9.5838159584621e-10
active_faces,gradient,19,61,2.337112725296918e-10,2.337112725296918e-10
active_faces,gradient,20,67,1.3881784609739587e-10,1.3881784609739587e-10
active_faces,gradient,21,72,9.401279754241936e-11,9.401279754241936e-11
active_faces,gradient,22,77,5.150635473550351e-11,5.150635473550351e-11
active_faces,gradient,23,90,7.056399908584592e-11,7.056399908584592e-11
active_faces,gradient,24,94,8.202394318975738e-11,8.202394318975738e-11
active_faces,gradient,25,98,1.0871104016394196e-10,1.0871104016394196e-10
active_faces,gradient,26,102,1.2970757800314992e-10,1.2970757800314992e-10
active_faces,gradient,27,106,1.683155836787367e-10,1.683155836787367e-10
active_faces,gradient,28,110,2.0421331290567513e-10,2.0421331290567513e-10
active_faces,gradient,29,114,2.614479743470351e-10,2.614479743470351e-10
active_faces,gradient,30,118,3.206286347020601e-10,3.206286347020601e-10
active_faces,gradient,31,122,4.0696712658207e-10,4.0696712658207e-10
active_faces,gradient,32,126,5.025275749817802e-10,5.025275749817802e-10
active_faces,gradient,33,131,6.590661349786118e-11,6.590661349786118e-11
active_faces,gradient,34,144,5.616374032355531e-11,5.616374032355531e-11
active_faces,gradient,35,148,9.642420195167558e-11,9.642420195167558e-11
